Id,Title,Tags,Acceptance,Difficulty,Frequency,Link,Segment Tree,Binary Indexed Tree,Union Find,Binary Search,Queue,Database,Sort,Topological Sort,String,Recursion,Stack,Divide and Conquer,Heap,Line Sweep,Suffix Array,Graph,Geometry,Hash Table,Reservoir Sampling,Design,Brainteaser,Array,Trie,Memoization,Binary Search Tree,Breadth-first Search,Ordered Map,Linked List,Depth-first Search,Bit Manipulation,Random,Sliding Window,Minimax,Rolling Hash,Dynamic Programming,Greedy,Backtracking,Rejection Sampling,Two Pointers,Tree,Math,id,title,problem,processed_problem
1508,Range Sum of Sorted Subarray Sums,"Array, Sort",65.7,Medium,0.0,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508.0,Range Sum of Sorted Subarray Sums,"You are given the array nums consisting of n positive integers. You computed the sum of all non-empty continuous subarrays from the array and then sorted them in non-decreasing order, creating a new array of n * (n + 1) / 2 numbers. Return the sum of the numbers from index left to index right (indexed from 1), inclusive, in the new array. Since the answer can be a huge number return it modulo 109 + 7.","['you', 'are', 'given', 'the', 'array', 'nums', 'consisting', 'of', 'n', 'positive', 'integers', 'you', 'computed', 'the', 'sum', 'of', 'all', 'non', 'empty', 'continuous', 'subarrays', 'from', 'the', 'array', 'and', 'then', 'sorted', 'them', 'in', 'non', 'decreasing', 'order', 'creating', 'a', 'new', 'array', 'of', 'n', 'n', '1', '2', 'numbers', 'return', 'the', 'sum', 'of', 'the', 'numbers', 'from', 'index', 'left', 'to', 'index', 'right', 'indexed', 'from', '1', 'inclusive', 'in', 'the', 'new', 'array', 'since', 'the', 'answer', 'can', 'be', 'a', 'huge', 'number', 'return', 'it', 'modulo', '109', '7']"
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,"Array, Sort",51.4,Medium,0.0,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.0,Minimum Difference Between Largest and Smallest Value in Three Moves,"Given an array nums, you are allowed to choose one element of nums and change it by any value in one move. Return the minimum difference between the largest and smallest value of nums after perfoming at most 3 moves.","['given', 'an', 'array', 'nums', 'you', 'are', 'allowed', 'to', 'choose', 'one', 'element', 'of', 'nums', 'and', 'change', 'it', 'by', 'any', 'value', 'in', 'one', 'move', 'return', 'the', 'minimum', 'difference', 'between', 'the', 'largest', 'and', 'smallest', 'value', 'of', 'nums', 'after', 'perfoming', 'at', 'most', '3', 'moves']"
1513,Number of Substrings With Only 1s,"Math, String",40.5,Medium,0.0,https://leetcode.com/problems/number-of-substrings-with-only-1s,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1513.0,Number of Substrings With Only 1s,"Given a binary string s (a string consisting only of '0' and '1's). Return the number of substrings with all characters 1's. Since the answer may be too large, return it modulo 10^9 + 7.","['given', 'a', 'binary', 'string', 's', 'a', 'string', 'consisting', 'only', 'of', '0', 'and', '1', 's', 'return', 'the', 'number', 'of', 'substrings', 'with', 'all', 'characters', '1', 's', 'since', 'the', 'answer', 'may', 'be', 'too', 'large', 'return', 'it', 'modulo', '10', '9', '7']"
1514,Path with Maximum Probability,Graph,37.1,Medium,0.0,https://leetcode.com/problems/path-with-maximum-probability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514.0,Path with Maximum Probability,"You are given an undirected weighted graph of n nodes (0-indexed), represented by an edge list where edges[i] = [a, b] is an undirected edge connecting the nodes a and b with a probability of success of traversing that edge succProb[i]. Given two nodes start and end, find the path with the maximum probability of success to go from start to end and return its success probability. If there is no path from start to end, return 0. Your answer will be accepted if it differs from the correct answer by at most 1e-5.","['you', 'are', 'given', 'an', 'undirected', 'weighted', 'graph', 'of', 'n', 'nodes', '0', 'indexed', 'represented', 'by', 'an', 'edge', 'list', 'where', 'edges', 'i', 'a', 'b', 'is', 'an', 'undirected', 'edge', 'connecting', 'the', 'nodes', 'a', 'and', 'b', 'with', 'a', 'probability', 'of', 'success', 'of', 'traversing', 'that', 'edge', 'succprob', 'i', 'given', 'two', 'nodes', 'start', 'and', 'end', 'find', 'the', 'path', 'with', 'the', 'maximum', 'probability', 'of', 'success', 'to', 'go', 'from', 'start', 'to', 'end', 'and', 'return', 'its', 'success', 'probability', 'if', 'there', 'is', 'no', 'path', 'from', 'start', 'to', 'end', 'return', '0', 'your', 'answer', 'will', 'be', 'accepted', 'if', 'it', 'differs', 'from', 'the', 'correct', 'answer', 'by', 'at', 'most', '1e', '5']"
1525,Number of Good Ways to Split a String,"String, Bit Manipulation",68.4,Medium,1.0893,https://leetcode.com/problems/number-of-good-ways-to-split-a-string,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525.0,Number of Good Ways to Split a String,"You are given a string s, a split is called good if you can split s into 2 non-empty strings p and q where its concatenation is equal to s and the number of distinct letters in p and q are the same. Return the number of good splits you can make in s.","['you', 'are', 'given', 'a', 'string', 's', 'a', 'split', 'is', 'called', 'good', 'if', 'you', 'can', 'split', 's', 'into', '2', 'non', 'empty', 'strings', 'p', 'and', 'q', 'where', 'its', 'concatenation', 'is', 'equal', 'to', 's', 'and', 'the', 'number', 'of', 'distinct', 'letters', 'in', 'p', 'and', 'q', 'are', 'the', 'same', 'return', 'the', 'number', 'of', 'good', 'splits', 'you', 'can', 'make', 'in', 's']"
1526,Minimum Number of Increments on Subarrays to Form a Target Array,Segment Tree,58.8,Hard,0.0,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.0,Minimum Number of Increments on Subarrays to Form a Target Array,Given an array of positive integers target and an array initial of same size with all zeros. Return the minimum number of operations to form a target array from initial if you are allowed to do the following operation: Choose any subarray from initial and increment each value by one. The answer is guaranteed to fit within the range of a 32-bit signed integer.,"['given', 'an', 'array', 'of', 'positive', 'integers', 'target', 'and', 'an', 'array', 'initial', 'of', 'same', 'size', 'with', 'all', 'zeros', 'return', 'the', 'minimum', 'number', 'of', 'operations', 'to', 'form', 'a', 'target', 'array', 'from', 'initial', 'if', 'you', 'are', 'allowed', 'to', 'do', 'the', 'following', 'operation', 'choose', 'any', 'subarray', 'from', 'initial', 'and', 'increment', 'each', 'value', 'by', 'one', 'the', 'answer', 'is', 'guaranteed', 'to', 'fit', 'within', 'the', 'range', 'of', 'a', '32', 'bit', 'signed', 'integer']"
1530,Number of Good Leaf Nodes Pairs,"Tree, Depth-first Search",54.1,Medium,0.731674,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1530.0,Number of Good Leaf Nodes Pairs,Given the root of a binary tree and an integer distance. A pair of two different leaf nodes of a binary tree is said to be good if the length of the shortest path between them is less than or equal to distance. Return the number of good leaf node pairs in the tree.,"['given', 'the', 'root', 'of', 'a', 'binary', 'tree', 'and', 'an', 'integer', 'distance', 'a', 'pair', 'of', 'two', 'different', 'leaf', 'nodes', 'of', 'a', 'binary', 'tree', 'is', 'said', 'to', 'be', 'good', 'if', 'the', 'length', 'of', 'the', 'shortest', 'path', 'between', 'them', 'is', 'less', 'than', 'or', 'equal', 'to', 'distance', 'return', 'the', 'number', 'of', 'good', 'leaf', 'node', 'pairs', 'in', 'the', 'tree']"
1544,Make The String Great,"String, Stack",54.3,Easy,0.0,https://leetcode.com/problems/make-the-string-great,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.0,Make The String Great,"Given a string s of lower and upper case English letters. A good string is a string which doesn't have two adjacent characters s[i] and s[i + 1] where: 0 <= i <= s.length - 2 s[i] is a lower-case letter and s[i + 1] is the same letter but in upper-case or vice-versa. To make the string good, you can choose two adjacent characters that make the string bad and remove them. You can keep doing this until the string becomes good. Return the string after making it good. The answer is guaranteed to be unique under the given constraints. Notice that an empty string is also good.","['given', 'a', 'string', 's', 'of', 'lower', 'and', 'upper', 'case', 'english', 'letters', 'a', 'good', 'string', 'is', 'a', 'string', 'which', 'doesn', 't', 'have', 'two', 'adjacent', 'characters', 's', 'i', 'and', 's', 'i', '1', 'where', '0', 'i', 's', 'length', '2', 's', 'i', 'is', 'a', 'lower', 'case', 'letter', 'and', 's', 'i', '1', 'is', 'the', 'same', 'letter', 'but', 'in', 'upper', 'case', 'or', 'vice', 'versa', 'to', 'make', 'the', 'string', 'good', 'you', 'can', 'choose', 'two', 'adjacent', 'characters', 'that', 'make', 'the', 'string', 'bad', 'and', 'remove', 'them', 'you', 'can', 'keep', 'doing', 'this', 'until', 'the', 'string', 'becomes', 'good', 'return', 'the', 'string', 'after', 'making', 'it', 'good', 'the', 'answer', 'is', 'guaranteed', 'to', 'be', 'unique', 'under', 'the', 'given', 'constraints', 'notice', 'that', 'an', 'empty', 'string', 'is', 'also', 'good']"
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,Dynamic Programming,42.5,Medium,0.0,https://leetcode.com/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1546.0,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,Given an array nums and an integer target. Return the maximum number of non-empty non-overlapping subarrays such that the sum of values in each subarray is equal to target.,"['given', 'an', 'array', 'nums', 'and', 'an', 'integer', 'target', 'return', 'the', 'maximum', 'number', 'of', 'non', 'empty', 'non', 'overlapping', 'subarrays', 'such', 'that', 'the', 'sum', 'of', 'values', 'in', 'each', 'subarray', 'is', 'equal', 'to', 'target']"
1547,Minimum Cost to Cut a Stick,Dynamic Programming,49.3,Hard,0.174562,https://leetcode.com/problems/minimum-cost-to-cut-a-stick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1547.0,Minimum Cost to Cut a Stick,"Given a wooden stick of length n units. The stick is labelled from 0 to n. For example, a stick of length 6 is labelled as follows: Given an integer array cuts where cuts[i] denotes a position you should perform a cut at. You should perform the cuts in order, you can change the order of the cuts as you wish. The cost of one cut is the length of the stick to be cut, the total cost is the sum of costs of all cuts. When you cut a stick, it will be split into two smaller sticks (i.e. the sum of their lengths is the length of the stick before the cut). Please refer to the first example for a better explanation. Return the minimum total cost of the cuts.","['given', 'a', 'wooden', 'stick', 'of', 'length', 'n', 'units', 'the', 'stick', 'is', 'labelled', 'from', '0', 'to', 'n', 'for', 'example', 'a', 'stick', 'of', 'length', '6', 'is', 'labelled', 'as', 'follows', 'given', 'an', 'integer', 'array', 'cuts', 'where', 'cuts', 'i', 'denotes', 'a', 'position', 'you', 'should', 'perform', 'a', 'cut', 'at', 'you', 'should', 'perform', 'the', 'cuts', 'in', 'order', 'you', 'can', 'change', 'the', 'order', 'of', 'the', 'cuts', 'as', 'you', 'wish', 'the', 'cost', 'of', 'one', 'cut', 'is', 'the', 'length', 'of', 'the', 'stick', 'to', 'be', 'cut', 'the', 'total', 'cost', 'is', 'the', 'sum', 'of', 'costs', 'of', 'all', 'cuts', 'when', 'you', 'cut', 'a', 'stick', 'it', 'will', 'be', 'split', 'into', 'two', 'smaller', 'sticks', 'i', 'e', 'the', 'sum', 'of', 'their', 'lengths', 'is', 'the', 'length', 'of', 'the', 'stick', 'before', 'the', 'cut', 'please', 'refer', 'to', 'the', 'first', 'example', 'for', 'a', 'better', 'explanation', 'return', 'the', 'minimum', 'total', 'cost', 'of', 'the', 'cuts']"
1553,Minimum Number of Days to Eat N Oranges,Dynamic Programming,27.4,Hard,0.0,https://leetcode.com/problems/minimum-number-of-days-to-eat-n-oranges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1553.0,Minimum Number of Days to Eat N Oranges,There are n oranges in the kitchen and you decided to eat some of these oranges every day as follows: Eat one orange. If the number of remaining oranges (n) is divisible by 2 then you can eat n/2 oranges. If the number of remaining oranges (n) is divisible by 3 then you can eat 2*(n/3) oranges. You can only choose one of the actions per day. Return the minimum number of days to eat n oranges.,"['there', 'are', 'n', 'oranges', 'in', 'the', 'kitchen', 'and', 'you', 'decided', 'to', 'eat', 'some', 'of', 'these', 'oranges', 'every', 'day', 'as', 'follows', 'eat', 'one', 'orange', 'if', 'the', 'number', 'of', 'remaining', 'oranges', 'n', 'is', 'divisible', 'by', '2', 'then', 'you', 'can', 'eat', 'n', '2', 'oranges', 'if', 'the', 'number', 'of', 'remaining', 'oranges', 'n', 'is', 'divisible', 'by', '3', 'then', 'you', 'can', 'eat', '2', 'n', '3', 'oranges', 'you', 'can', 'only', 'choose', 'one', 'of', 'the', 'actions', 'per', 'day', 'return', 'the', 'minimum', 'number', 'of', 'days', 'to', 'eat', 'n', 'oranges']"
1557,Minimum Number of Vertices to Reach All Nodes,Graph,71.9,Medium,0.0,https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557.0,Minimum Number of Vertices to Reach All Nodes,"Given a directed acyclic graph, with n vertices numbered from 0 to n-1, and an array edges where edges[i] = [fromi, toi] represents a directed edge from node fromi to node toi. Find the smallest set of vertices from which all nodes in the graph are reachable. It's guaranteed that a unique solution exists. Notice that you can return the vertices in any order.","['given', 'a', 'directed', 'acyclic', 'graph', 'with', 'n', 'vertices', 'numbered', 'from', '0', 'to', 'n', '1', 'and', 'an', 'array', 'edges', 'where', 'edges', 'i', 'fromi', 'toi', 'represents', 'a', 'directed', 'edge', 'from', 'node', 'fromi', 'to', 'node', 'toi', 'find', 'the', 'smallest', 'set', 'of', 'vertices', 'from', 'which', 'all', 'nodes', 'in', 'the', 'graph', 'are', 'reachable', 'it', 's', 'guaranteed', 'that', 'a', 'unique', 'solution', 'exists', 'notice', 'that', 'you', 'can', 'return', 'the', 'vertices', 'in', 'any', 'order']"
1562,Find Latest Group of Size M,Binary Search,38.5,Medium,0.0,https://leetcode.com/problems/find-latest-group-of-size-m,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.0,Find Latest Group of Size M,"Given an array arr that represents a permutation of numbers from 1 to n. You have a binary string of size n that initially has all its bits set to zero. At each step i (assuming both the binary string and arr are 1-indexed) from 1 to n, the bit at position arr[i] is set to 1. You are given an integer m and you need to find the latest step at which there exists a group of ones of length m. A group of ones is a contiguous substring of 1s such that it cannot be extended in either direction. Return the latest step at which there exists a group of ones of length exactly m. If no such group exists, return -1.","['given', 'an', 'array', 'arr', 'that', 'represents', 'a', 'permutation', 'of', 'numbers', 'from', '1', 'to', 'n', 'you', 'have', 'a', 'binary', 'string', 'of', 'size', 'n', 'that', 'initially', 'has', 'all', 'its', 'bits', 'set', 'to', 'zero', 'at', 'each', 'step', 'i', 'assuming', 'both', 'the', 'binary', 'string', 'and', 'arr', 'are', '1', 'indexed', 'from', '1', 'to', 'n', 'the', 'bit', 'at', 'position', 'arr', 'i', 'is', 'set', 'to', '1', 'you', 'are', 'given', 'an', 'integer', 'm', 'and', 'you', 'need', 'to', 'find', 'the', 'latest', 'step', 'at', 'which', 'there', 'exists', 'a', 'group', 'of', 'ones', 'of', 'length', 'm', 'a', 'group', 'of', 'ones', 'is', 'a', 'contiguous', 'substring', 'of', '1s', 'such', 'that', 'it', 'cannot', 'be', 'extended', 'in', 'either', 'direction', 'return', 'the', 'latest', 'step', 'at', 'which', 'there', 'exists', 'a', 'group', 'of', 'ones', 'of', 'length', 'exactly', 'm', 'if', 'no', 'such', 'group', 'exists', 'return', '1']"
1569,Number of Ways to Reorder Array to Get Same BST,Dynamic Programming,49.3,Hard,0.0,https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1569.0,Number of Ways to Reorder Array to Get Same BST,"Given an array nums that represents a permutation of integers from 1 to n. We are going to construct a binary search tree (BST) by inserting the elements of nums in order into an initially empty BST. Find the number of different ways to reorder nums so that the constructed BST is identical to that formed from the original array nums. For example, given nums = [2,1,3], we will have 2 as the root, 1 as a left child, and 3 as a right child. The array [2,3,1] also yields the same BST but [3,2,1] yields a different BST. Return the number of ways to reorder nums such that the BST formed is identical to the original BST formed from nums. Since the answer may be very large, return it modulo 10^9 + 7.","['given', 'an', 'array', 'nums', 'that', 'represents', 'a', 'permutation', 'of', 'integers', 'from', '1', 'to', 'n', 'we', 'are', 'going', 'to', 'construct', 'a', 'binary', 'search', 'tree', 'bst', 'by', 'inserting', 'the', 'elements', 'of', 'nums', 'in', 'order', 'into', 'an', 'initially', 'empty', 'bst', 'find', 'the', 'number', 'of', 'different', 'ways', 'to', 'reorder', 'nums', 'so', 'that', 'the', 'constructed', 'bst', 'is', 'identical', 'to', 'that', 'formed', 'from', 'the', 'original', 'array', 'nums', 'for', 'example', 'given', 'nums', '2', '1', '3', 'we', 'will', 'have', '2', 'as', 'the', 'root', '1', 'as', 'a', 'left', 'child', 'and', '3', 'as', 'a', 'right', 'child', 'the', 'array', '2', '3', '1', 'also', 'yields', 'the', 'same', 'bst', 'but', '3', '2', '1', 'yields', 'a', 'different', 'bst', 'return', 'the', 'number', 'of', 'ways', 'to', 'reorder', 'nums', 'such', 'that', 'the', 'bst', 'formed', 'is', 'identical', 'to', 'the', 'original', 'bst', 'formed', 'from', 'nums', 'since', 'the', 'answer', 'may', 'be', 'very', 'large', 'return', 'it', 'modulo', '10', '9', '7']"
